point_id,x,y,z,exact,value,abs_error,std_error,sample_variance,predicted_samples,samples_used,mean_steps,is_valid
165,-0.0748606473,0.0132811815,0.00806671381,-0.0535127521,-0.0611036867,0.00759093463,0.004660476,0.0222413186,1024,1024,25.5820312,1
166,-0.158717707,-0.105493762,-0.0933680236,-0.357579499,-0.370602101,0.0130226016,0.00588420918,0.0214322042,619,619,22.2423267,1
167,0.159129828,-0.0790745169,-0.0266831666,0.0533721447,0.05505215,0.00168000534,0.00565725239,0.0299882218,937,937,23.4919949,1
168,0.1718705,-0.152042687,-0.0693247914,-0.0494969785,-0.0550581142,0.00556113571,0.00742314151,0.0179635882,326,326,20.3957062,1
169,-0.0513034165,0.0690110624,0.21237573,0.230083376,0.230759442,0.000676065683,0.00271554175,0.00396730192,538,538,18.5873604,1
170,-0.165765405,0.0775212348,0.216088355,0.127844185,0.125696182,0.00214800239,0.00311012566,0.00128649327,133,133,15.5413532,1
171,0.168263227,-0.137450039,-0.174354985,-0.143541798,-0.153178528,0.00963672996,0.00613390515,0.0104596922,278,278,20.0323734,1
172,0.165978074,-0.002593413,0.166470975,0.329855621,0.325363368,0.00449225307,0.00861283392,0.0155779887,210,210,20.5190468,1
173,0.210693419,-0.104800321,-0.193699181,-0.0878060833,-0.0850567743,0.00274930894,0.00478000985,0.00278751599,122,122,17.2704926,1
174,0.119817972,0.152484149,-0.00664135814,0.265660763,0.265505135,0.000155627728,0.00491445092,0.0221472289,917,917,23.8320618,1
175,0.0345304906,-0.0721611679,-0.066590935,-0.104221612,-0.0963117778,0.00790983438,0.00668423995,0.0457513593,1024,1024,24.6933594,1
176,-0.180726647,0.0678882897,-0.164910525,-0.277748883,-0.274240106,0.00350877643,0.00515172491,0.0127658686,481,481,21.6486492,1
177,0.15719834,0.177721262,0.124733508,0.459653109,0.45926711,0.00038599968,0.00353685301,0.0128095523,1024,1024,20.8261719,1
178,-0.0516570956,0.119656652,0.215940654,0.283940196,0.282054394,0.00188580155,0.00354434596,0.00276372535,220,220,17.6545448,1
179,0.0553281009,0.115309209,-0.0687230974,0.101914212,0.104710124,0.00279591233,0.00492256554,0.0248132087,1024,1024,24.8769531,1
180,0.140392035,-0.117345728,0.216800272,0.239846587,0.243877426,0.00403083861,0.00247930107,0.000196701891,32,32,11.9375,1
181,0.219658941,-0.0298712552,-0.157906979,0.0318807065,0.0320112295,0.000130522996,0.000443123165,6.28346061e-06,32,32,8.375,1
182,-0.091106683,0.0424022675,-0.00833836198,-0.0570427775,-0.0630393848,0.00599660724,0.00457289768,0.0214132667,1024,1024,27.671875,1
183,0.203137845,0.181031853,0.120468855,0.504638553,0.504438579,0.000199973583,0.00722479913,0.00339285191,65,65,20.1384621,1
184,0.122251064,0.111893743,0.176097661,0.410242468,0.408224791,0.00201767683,0.0041627381,0.0177442711,1024,1024,22.4375,1
185,-0.0018324852,-0.00124718249,0.0663270056,0.0632473379,0.0637423247,0.000494986773,0.00566555187,0.0328688435,1024,1024,26.8085938,1
186,0.209327906,-0.092550233,0.0783461034,0.195123777,0.197476298,0.00235252082,0.00459531276,0.00508917216,241,241,19.2033195,1
187,0.0115264207,0.202690482,0.0572010875,0.271417975,0.267635524,0.00378245115,0.00628593331,0.00703330711,178,178,17.6741581,1
188,-0.187652111,-0.106223762,0.045026511,-0.248849362,-0.259409726,0.0105603635,0.0105136754,0.0147014698,133,133,22.1203003,1
189,-0.030523628,0.0149596781,0.0768377483,0.0612737983,0.0590683036,0.00220549479,0.00542043149,0.0300862249,1024,1024,26.5380859,1
190,-0.151610136,0.178357899,0.129984736,0.1567325,0.143797532,0.0129349679,0.00527164759,0.0116163315,418,418,22.1602879,1
191,-0.153334022,0.0815303326,0.214582235,0.142778546,0.144121364,0.00134281814,0.0044293832,0.00192270463,98,98,17.2755108,1
192,-0.0141471177,-0.00423288345,0.161080927,0.142700925,0.139123112,0.00357781351,0.00661019422,0.0249933489,572,572,23.8444061,1
193,-0.0103861988,0.215399683,-0.128437757,0.0765757263,0.0795372128,0.00296148658,0.00366379973,0.00202693767,151,151,17.9801331,1
194,-0.208180368,-0.119057029,0.133226752,-0.194010645,-0.199835911,0.00582526624,0.00382506824,0.00459418027,314,314,18.6974525,1
195,-0.17477414,0.0407990217,0.0703366101,-0.0636385083,-0.0647640005,0.00112549216,0.00433045765,0.0192029327,1024,1024,23.7382812,1
196,-0.014367342,-0.127590001,-0.119306177,-0.26126352,-0.270931035,0.00966751575,0.00526472181,0.0283825081,1024,1024,23.0644531,1
