mesh,boundary,seed,point_index,x,y,z,exact,epsilon,epsilon_half,value_epsilon,value_epsilon_half,bias_indicator,normalized_bias,abs_error_epsilon,abs_error_epsilon_half,std_error_epsilon,std_error_epsilon_half,sample_variance_epsilon,sample_variance_epsilon_half,mean_steps_epsilon,mean_steps_epsilon_half,samples_epsilon,samples_epsilon_half,diverged_epsilon,diverged_epsilon_half,is_valid
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,57,0.0615398549,-0.816983461,-0.915260077,-1.67070365,9.99999975e-06,4.99999987e-06,-1.69757962,-1.72969854,0.0321189165,1.0046519,0.0268759727,0.0589948893,0.0162602868,0.0157089103,0.270742446,0.252692342,53.5927734,58.5097656,1024,1024,1,1,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,58,-1.0165472,1.03901696,-0.806799769,-0.78433001,9.99999975e-06,4.99999987e-06,-0.793620765,-0.78947413,0.00414663553,0.315544665,0.0092907548,0.00514411926,0.0062273033,0.00691289641,0.0397100113,0.048935052,30.4033203,34.5751953,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,59,-0.801100194,-0.335347503,-0.874689281,-2.01113701,9.99999975e-06,4.99999987e-06,-2.04306769,-2.02242804,0.020639658,0.560738385,0.031930685,0.0112910271,0.0185241718,0.0182828307,0.351380438,0.342284173,63.1640625,66.3388672,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,60,-1.00781,-1.04426551,-0.968482792,-3.02055812,9.99999975e-06,4.99999987e-06,-3.03100991,-3.02107739,0.00993251801,1.05260766,0.0104517937,0.000519275665,0.00423011743,0.00520498864,0.0183233488,0.0277421102,29.3554688,31.796875,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,61,-0.912184596,-0.00910327863,-0.993070602,-1.9143585,9.99999975e-06,4.99999987e-06,-1.93242419,-1.94428849,0.0118643045,0.581690788,0.018065691,0.0299299955,0.0102971476,0.0100980923,0.108575992,0.104418777,42.171875,44.6591797,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,62,-0.068530038,-0.673536301,-0.972919762,-1.71498609,9.99999975e-06,4.99999987e-06,-1.71984839,-1.73993194,0.0200835466,0.612652481,0.0048623085,0.0249458551,0.0162375178,0.0165427886,0.269984722,0.280231774,64.0214844,57.4824219,1024,1024,1,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,63,0.892485678,-0.334756792,-0.970480621,-0.412751734,9.99999975e-06,4.99999987e-06,-0.405753464,-0.406539142,0.000785678625,0.0262040701,0.00699827075,0.00621259212,0.0153347738,0.0146473022,0.24079901,0.219692513,43.453125,46.4482422,1024,1024,1,1,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,64,-0.445440233,-0.512588978,-1.09207916,-2.05010843,9.99999975e-06,4.99999987e-06,-2.0563755,-2.05327034,0.00310516357,0.502373695,0.00626707077,0.0031619072,0.00255384319,0.003626141,0.00667864596,0.0134644723,25.4912109,30.0048828,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,65,1.04090881,-0.959117949,-0.900246501,-0.818455637,9.99999975e-06,4.99999987e-06,-0.80739975,-0.823422134,0.0160223842,1.17907679,0.0110558867,0.00496649742,0.00664569065,0.00694223261,0.0452251732,0.0493512675,31.7363281,33.6533203,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,66,0.508168161,0.932179272,1.03443682,2.47478437,9.99999975e-06,4.99999987e-06,2.48986387,2.47172904,0.0181348324,1.01197922,0.0150794983,0.00305533409,0.0089862179,0.00893294439,0.0826901644,0.0817126408,35.7919922,38.0263672,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,67,-1.07519734,0.295643717,0.292442024,-0.487111628,9.99999975e-06,4.99999987e-06,-0.501598835,-0.489284784,0.0123140514,0.727899969,0.0144872069,0.00217315555,0.00767312292,0.00924310833,0.060289856,0.0874854922,35.9267578,39.7421875,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,68,1.07365608,0.520933807,0.297249645,1.89183962,9.99999975e-06,4.99999987e-06,1.89947343,1.90632856,0.0068551302,0.42218864,0.00763380527,0.0144889355,0.00791601185,0.00832011551,0.0641671568,0.0708857104,34.8613281,37.0800781,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,69,-0.920687139,1.02949703,0.914340615,1.02315044,9.99999975e-06,4.99999987e-06,1.03382277,1.04607093,0.0122481585,0.807507813,0.0106723309,0.0229204893,0.00758338813,0.00758346217,0.0588879623,0.0588891134,34.4814453,34.8515625,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,70,0.95033592,-0.724874735,-1.05828142,-0.832820237,9.99999975e-06,4.99999987e-06,-0.824145436,-0.836602509,0.0124570727,0.888291001,0.0086748004,0.00378227234,0.00675786845,0.0072647701,0.0467648394,0.0540435277,31.2773438,35.2021484,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,71,0.849369705,-0.815406382,-0.964401364,-0.930438042,9.99999975e-06,4.99999987e-06,-0.923282623,-0.93248415,0.00920152664,0.366478801,0.0071554184,0.00204610825,0.0125209447,0.012585992,0.160536647,0.162208959,34.7978516,43.5986328,1024,1024,0,0,1
