point_index,x,y,z
3412,-0.513333333,-0.366666667,0.806666667
3413,-0.366666667,-0.366666667,0.806666667
3414,-0.22,-0.366666667,0.806666667
3415,-0.0733333333,-0.366666667,0.806666667
3416,0.0733333333,-0.366666667,0.806666667
3417,0.22,-0.366666667,0.806666667
3418,0.366666667,-0.366666667,0.806666667
3419,0.513333333,-0.366666667,0.806666667
3420,0.66,-0.366666667,0.806666667
3421,0.806666667,-0.366666667,0.806666667
3422,0.953333333,-0.366666667,0.806666667
3423,1.1,-0.366666667,0.806666667
3424,-1.1,-0.22,0.806666667
3425,-0.953333333,-0.22,0.806666667
3426,-0.806666667,-0.22,0.806666667
3427,-0.66,-0.22,0.806666667
3428,-0.513333333,-0.22,0.806666667
3429,-0.366666667,-0.22,0.806666667
3430,-0.22,-0.22,0.806666667
3431,-0.0733333333,-0.22,0.806666667
3432,0.0733333333,-0.22,0.806666667
3433,0.22,-0.22,0.806666667
3434,0.366666667,-0.22,0.806666667
3435,0.513333333,-0.22,0.806666667
3436,0.66,-0.22,0.806666667
3437,0.806666667,-0.22,0.806666667
3438,0.953333333,-0.22,0.806666667
3439,1.1,-0.22,0.806666667
3440,-1.1,-0.0733333333,0.806666667
3441,-0.953333333,-0.0733333333,0.806666667
3442,-0.806666667,-0.0733333333,0.806666667
3443,-0.66,-0.0733333333,0.806666667
3444,-0.513333333,-0.0733333333,0.806666667
3445,-0.366666667,-0.0733333333,0.806666667
3446,-0.22,-0.0733333333,0.806666667
3447,-0.0733333333,-0.0733333333,0.806666667
3448,0.0733333333,-0.0733333333,0.806666667
3449,0.22,-0.0733333333,0.806666667
3450,0.366666667,-0.0733333333,0.806666667
3451,0.513333333,-0.0733333333,0.806666667
3452,0.66,-0.0733333333,0.806666667
3453,0.806666667,-0.0733333333,0.806666667
3454,0.953333333,-0.0733333333,0.806666667
3455,1.1,-0.0733333333,0.806666667
3456,-1.1,0.0733333333,0.806666667
3457,-0.953333333,0.0733333333,0.806666667
3458,-0.806666667,0.0733333333,0.806666667
3459,-0.66,0.0733333333,0.806666667
3460,-0.513333333,0.0733333333,0.806666667
3461,-0.366666667,0.0733333333,0.806666667
3462,-0.22,0.0733333333,0.806666667
3463,-0.0733333333,0.0733333333,0.806666667
3464,0.0733333333,0.0733333333,0.806666667
3465,0.22,0.0733333333,0.806666667
3466,0.366666667,0.0733333333,0.806666667
3467,0.513333333,0.0733333333,0.806666667
3468,0.66,0.0733333333,0.806666667
3469,0.806666667,0.0733333333,0.806666667
3470,0.953333333,0.0733333333,0.806666667
3471,1.1,0.0733333333,0.806666667
3472,-1.1,0.22,0.806666667
3473,-0.953333333,0.22,0.806666667
3474,-0.806666667,0.22,0.806666667
3475,-0.66,0.22,0.806666667
3476,-0.513333333,0.22,0.806666667
3477,-0.366666667,0.22,0.806666667
3478,-0.22,0.22,0.806666667
3479,-0.0733333333,0.22,0.806666667
3480,0.0733333333,0.22,0.806666667
3481,0.22,0.22,0.806666667
3482,0.366666667,0.22,0.806666667
3483,0.513333333,0.22,0.806666667
3484,0.66,0.22,0.806666667
3485,0.806666667,0.22,0.806666667
3486,0.953333333,0.22,0.806666667
3487,1.1,0.22,0.806666667
3488,-1.1,0.366666667,0.806666667
3489,-0.953333333,0.366666667,0.806666667
3490,-0.806666667,0.366666667,0.806666667
3491,-0.66,0.366666667,0.806666667
3492,-0.513333333,0.366666667,0.806666667
3493,-0.366666667,0.366666667,0.806666667
3494,-0.22,0.366666667,0.806666667
3495,-0.0733333333,0.366666667,0.806666667
3496,0.0733333333,0.366666667,0.806666667
3497,0.22,0.366666667,0.806666667
3498,0.366666667,0.366666667,0.806666667
3499,0.513333333,0.366666667,0.806666667
3500,0.66,0.366666667,0.806666667
3501,0.806666667,0.366666667,0.806666667
3502,0.953333333,0.366666667,0.806666667
3503,1.1,0.366666667,0.806666667
3504,-1.1,0.513333333,0.806666667
3505,-0.953333333,0.513333333,0.806666667
3506,-0.806666667,0.513333333,0.806666667
3507,-0.66,0.513333333,0.806666667
3508,-0.513333333,0.513333333,0.806666667
3509,-0.366666667,0.513333333,0.806666667
3510,-0.22,0.513333333,0.806666667
3511,-0.0733333333,0.513333333,0.806666667
3512,0.0733333333,0.513333333,0.806666667
3513,0.22,0.513333333,0.806666667
3514,0.366666667,0.513333333,0.806666667
3515,0.513333333,0.513333333,0.806666667
3516,0.66,0.513333333,0.806666667
3517,0.806666667,0.513333333,0.806666667
3518,0.953333333,0.513333333,0.806666667
3519,1.1,0.513333333,0.806666667
3520,-1.1,0.66,0.806666667
3521,-0.953333333,0.66,0.806666667
3522,-0.806666667,0.66,0.806666667
3523,-0.66,0.66,0.806666667
3524,-0.513333333,0.66,0.806666667
3525,-0.366666667,0.66,0.806666667
3526,-0.22,0.66,0.806666667
3527,-0.0733333333,0.66,0.806666667
3528,0.0733333333,0.66,0.806666667
3529,0.22,0.66,0.806666667
3530,0.366666667,0.66,0.806666667
3531,0.513333333,0.66,0.806666667
3532,0.66,0.66,0.806666667
3533,0.806666667,0.66,0.806666667
3534,0.953333333,0.66,0.806666667
3535,1.1,0.66,0.806666667
3536,-1.1,0.806666667,0.806666667
3537,-0.953333333,0.806666667,0.806666667
3538,-0.806666667,0.806666667,0.806666667
3539,-0.66,0.806666667,0.806666667
3540,-0.513333333,0.806666667,0.806666667
3541,-0.366666667,0.806666667,0.806666667
3542,-0.22,0.806666667,0.806666667
3543,-0.0733333333,0.806666667,0.806666667
3544,0.0733333333,0.806666667,0.806666667
3545,0.22,0.806666667,0.806666667
3546,0.366666667,0.806666667,0.806666667
3547,0.513333333,0.806666667,0.806666667
3548,0.66,0.806666667,0.806666667
3549,0.806666667,0.806666667,0.806666667
3550,0.953333333,0.806666667,0.806666667
3551,1.1,0.806666667,0.806666667
3552,-1.1,0.953333333,0.806666667
3553,-0.953333333,0.953333333,0.806666667
3554,-0.806666667,0.953333333,0.806666667
3555,-0.66,0.953333333,0.806666667
3556,-0.513333333,0.953333333,0.806666667
3557,-0.366666667,0.953333333,0.806666667
3558,-0.22,0.953333333,0.806666667
3559,-0.0733333333,0.953333333,0.806666667
3560,0.0733333333,0.953333333,0.806666667
3561,0.22,0.953333333,0.806666667
3562,0.366666667,0.953333333,0.806666667
3563,0.513333333,0.953333333,0.806666667
3564,0.66,0.953333333,0.806666667
3565,0.806666667,0.953333333,0.806666667
3566,0.953333333,0.953333333,0.806666667
3567,1.1,0.953333333,0.806666667
3568,-1.1,1.1,0.806666667
3569,-0.953333333,1.1,0.806666667
3570,-0.806666667,1.1,0.806666667
3571,-0.66,1.1,0.806666667
3572,-0.513333333,1.1,0.806666667
3573,-0.366666667,1.1,0.806666667
3574,-0.22,1.1,0.806666667
3575,-0.0733333333,1.1,0.806666667
3576,0.0733333333,1.1,0.806666667
3577,0.22,1.1,0.806666667
3578,0.366666667,1.1,0.806666667
3579,0.513333333,1.1,0.806666667
3580,0.66,1.1,0.806666667
3581,0.806666667,1.1,0.806666667
3582,0.953333333,1.1,0.806666667
3583,1.1,1.1,0.806666667
3584,-1.1,-1.1,0.953333333
3585,-0.953333333,-1.1,0.953333333
3586,-0.806666667,-1.1,0.953333333
3587,-0.66,-1.1,0.953333333
3588,-0.513333333,-1.1,0.953333333
3589,-0.366666667,-1.1,0.953333333
3590,-0.22,-1.1,0.953333333
3591,-0.0733333333,-1.1,0.953333333
3592,0.0733333333,-1.1,0.953333333
3593,0.22,-1.1,0.953333333
3594,0.366666667,-1.1,0.953333333
3595,0.513333333,-1.1,0.953333333
3596,0.66,-1.1,0.953333333
3597,0.806666667,-1.1,0.953333333
3598,0.953333333,-1.1,0.953333333
3599,1.1,-1.1,0.953333333
3600,-1.1,-0.953333333,0.953333333
3601,-0.953333333,-0.953333333,0.953333333
3602,-0.806666667,-0.953333333,0.953333333
3603,-0.66,-0.953333333,0.953333333
3604,-0.513333333,-0.953333333,0.953333333
3605,-0.366666667,-0.953333333,0.953333333
3606,-0.22,-0.953333333,0.953333333
3607,-0.0733333333,-0.953333333,0.953333333
3608,0.0733333333,-0.953333333,0.953333333
3609,0.22,-0.953333333,0.953333333
3610,0.366666667,-0.953333333,0.953333333
3611,0.513333333,-0.953333333,0.953333333
3612,0.66,-0.953333333,0.953333333
3613,0.806666667,-0.953333333,0.953333333
3614,0.953333333,-0.953333333,0.953333333
3615,1.1,-0.953333333,0.953333333
3616,-1.1,-0.806666667,0.953333333
3617,-0.953333333,-0.806666667,0.953333333
3618,-0.806666667,-0.806666667,0.953333333
3619,-0.66,-0.806666667,0.953333333
3620,-0.513333333,-0.806666667,0.953333333
3621,-0.366666667,-0.806666667,0.953333333
3622,-0.22,-0.806666667,0.953333333
3623,-0.0733333333,-0.806666667,0.953333333
3624,0.0733333333,-0.806666667,0.953333333
3625,0.22,-0.806666667,0.953333333
3626,0.366666667,-0.806666667,0.953333333
3627,0.513333333,-0.806666667,0.953333333
3628,0.66,-0.806666667,0.953333333
3629,0.806666667,-0.806666667,0.953333333
3630,0.953333333,-0.806666667,0.953333333
3631,1.1,-0.806666667,0.953333333
3632,-1.1,-0.66,0.953333333
3633,-0.953333333,-0.66,0.953333333
3634,-0.806666667,-0.66,0.953333333
3635,-0.66,-0.66,0.953333333
3636,-0.513333333,-0.66,0.953333333
3637,-0.366666667,-0.66,0.953333333
3638,-0.22,-0.66,0.953333333
3639,-0.0733333333,-0.66,0.953333333
3640,0.0733333333,-0.66,0.953333333
3641,0.22,-0.66,0.953333333
3642,0.366666667,-0.66,0.953333333
3643,0.513333333,-0.66,0.953333333
3644,0.66,-0.66,0.953333333
3645,0.806666667,-0.66,0.953333333
3646,0.953333333,-0.66,0.953333333
3647,1.1,-0.66,0.953333333
3648,-1.1,-0.513333333,0.953333333
3649,-0.953333333,-0.513333333,0.953333333
3650,-0.806666667,-0.513333333,0.953333333
3651,-0.66,-0.513333333,0.953333333
3652,-0.513333333,-0.513333333,0.953333333
3653,-0.366666667,-0.513333333,0.953333333
3654,-0.22,-0.513333333,0.953333333
3655,-0.0733333333,-0.513333333,0.953333333
3656,0.0733333333,-0.513333333,0.953333333
3657,0.22,-0.513333333,0.953333333
3658,0.366666667,-0.513333333,0.953333333
3659,0.513333333,-0.513333333,0.953333333
3660,0.66,-0.513333333,0.953333333
3661,0.806666667,-0.513333333,0.953333333
3662,0.953333333,-0.513333333,0.953333333
3663,1.1,-0.513333333,0.953333333
3664,-1.1,-0.366666667,0.953333333
3665,-0.953333333,-0.366666667,0.953333333
3666,-0.806666667,-0.366666667,0.953333333
3667,-0.66,-0.366666667,0.953333333
3668,-0.513333333,-0.366666667,0.953333333
3669,-0.366666667,-0.366666667,0.953333333
3670,-0.22,-0.366666667,0.953333333
3671,-0.0733333333,-0.366666667,0.953333333
3672,0.0733333333,-0.366666667,0.953333333
3673,0.22,-0.366666667,0.953333333
3674,0.366666667,-0.366666667,0.953333333
3675,0.513333333,-0.366666667,0.953333333
3676,0.66,-0.366666667,0.953333333
3677,0.806666667,-0.366666667,0.953333333
3678,0.953333333,-0.366666667,0.953333333
3679,1.1,-0.366666667,0.953333333
3680,-1.1,-0.22,0.953333333
3681,-0.953333333,-0.22,0.953333333
3682,-0.806666667,-0.22,0.953333333
3683,-0.66,-0.22,0.953333333
3684,-0.513333333,-0.22,0.953333333
3685,-0.366666667,-0.22,0.953333333
3686,-0.22,-0.22,0.953333333
3687,-0.0733333333,-0.22,0.953333333
3688,0.0733333333,-0.22,0.953333333
3689,0.22,-0.22,0.953333333
3690,0.366666667,-0.22,0.953333333
3691,0.513333333,-0.22,0.953333333
3692,0.66,-0.22,0.953333333
3693,0.806666667,-0.22,0.953333333
3694,0.953333333,-0.22,0.953333333
3695,1.1,-0.22,0.953333333
3696,-1.1,-0.0733333333,0.953333333
3697,-0.953333333,-0.0733333333,0.953333333
3698,-0.806666667,-0.0733333333,0.953333333
3699,-0.66,-0.0733333333,0.953333333
3700,-0.513333333,-0.0733333333,0.953333333
3701,-0.366666667,-0.0733333333,0.953333333
3702,-0.22,-0.0733333333,0.953333333
3703,-0.0733333333,-0.0733333333,0.953333333
3704,0.0733333333,-0.0733333333,0.953333333
3705,0.22,-0.0733333333,0.953333333
3706,0.366666667,-0.0733333333,0.953333333
3707,0.513333333,-0.0733333333,0.953333333
3708,0.66,-0.0733333333,0.953333333
3709,0.806666667,-0.0733333333,0.953333333
3710,0.953333333,-0.0733333333,0.953333333
3711,1.1,-0.0733333333,0.953333333
3712,-1.1,0.0733333333,0.953333333
3713,-0.953333333,0.0733333333,0.953333333
3714,-0.806666667,0.0733333333,0.953333333
3715,-0.66,0.0733333333,0.953333333
3716,-0.513333333,0.0733333333,0.953333333
3717,-0.366666667,0.0733333333,0.953333333
3718,-0.22,0.0733333333,0.953333333
3719,-0.0733333333,0.0733333333,0.953333333
3720,0.0733333333,0.0733333333,0.953333333
3721,0.22,0.0733333333,0.953333333
3722,0.366666667,0.0733333333,0.953333333
3723,0.513333333,0.0733333333,0.953333333
3724,0.66,0.0733333333,0.953333333
3725,0.806666667,0.0733333333,0.953333333
3726,0.953333333,0.0733333333,0.953333333
3727,1.1,0.0733333333,0.953333333
3728,-1.1,0.22,0.953333333
3729,-0.953333333,0.22,0.953333333
3730,-0.806666667,0.22,0.953333333
3731,-0.66,0.22,0.953333333
3732,-0.513333333,0.22,0.953333333
3733,-0.366666667,0.22,0.953333333
3734,-0.22,0.22,0.953333333
3735,-0.0733333333,0.22,0.953333333
3736,0.0733333333,0.22,0.953333333
3737,0.22,0.22,0.953333333
3738,0.366666667,0.22,0.953333333
3739,0.513333333,0.22,0.953333333
3740,0.66,0.22,0.953333333
3741,0.806666667,0.22,0.953333333
3742,0.953333333,0.22,0.953333333
3743,1.1,0.22,0.953333333
3744,-1.1,0.366666667,0.953333333
3745,-0.953333333,0.366666667,0.953333333
3746,-0.806666667,0.366666667,0.953333333
3747,-0.66,0.366666667,0.953333333
3748,-0.513333333,0.366666667,0.953333333
3749,-0.366666667,0.366666667,0.953333333
3750,-0.22,0.366666667,0.953333333
3751,-0.0733333333,0.366666667,0.953333333
3752,0.0733333333,0.366666667,0.953333333
3753,0.22,0.366666667,0.953333333
3754,0.366666667,0.366666667,0.953333333
3755,0.513333333,0.366666667,0.953333333
3756,0.66,0.366666667,0.953333333
3757,0.806666667,0.366666667,0.953333333
3758,0.953333333,0.366666667,0.953333333
3759,1.1,0.366666667,0.953333333
3760,-1.1,0.513333333,0.953333333
3761,-0.953333333,0.513333333,0.953333333
3762,-0.806666667,0.513333333,0.953333333
3763,-0.66,0.513333333,0.953333333
3764,-0.513333333,0.513333333,0.953333333
3765,-0.366666667,0.513333333,0.953333333
3766,-0.22,0.513333333,0.953333333
3767,-0.0733333333,0.513333333,0.953333333
3768,0.0733333333,0.513333333,0.953333333
3769,0.22,0.513333333,0.953333333
3770,0.366666667,0.513333333,0.953333333
3771,0.513333333,0.513333333,0.953333333
3772,0.66,0.513333333,0.953333333
3773,0.806666667,0.513333333,0.953333333
3774,0.953333333,0.513333333,0.953333333
3775,1.1,0.513333333,0.953333333
3776,-1.1,0.66,0.953333333
3777,-0.953333333,0.66,0.953333333
3778,-0.806666667,0.66,0.953333333
3779,-0.66,0.66,0.953333333
3780,-0.513333333,0.66,0.953333333
3781,-0.366666667,0.66,0.953333333
3782,-0.22,0.66,0.953333333
3783,-0.0733333333,0.66,0.953333333
3784,0.0733333333,0.66,0.953333333
3785,0.22,0.66,0.953333333
3786,0.366666667,0.66,0.953333333
3787,0.513333333,0.66,0.953333333
3788,0.66,0.66,0.953333333
3789,0.806666667,0.66,0.953333333
3790,0.953333333,0.66,0.953333333
3791,1.1,0.66,0.953333333
3792,-1.1,0.806666667,0.953333333
3793,-0.953333333,0.806666667,0.953333333
3794,-0.806666667,0.806666667,0.953333333
3795,-0.66,0.806666667,0.953333333
3796,-0.513333333,0.806666667,0.953333333
3797,-0.366666667,0.806666667,0.953333333
3798,-0.22,0.806666667,0.953333333
3799,-0.0733333333,0.806666667,0.953333333
3800,0.0733333333,0.806666667,0.953333333
3801,0.22,0.806666667,0.953333333
3802,0.366666667,0.806666667,0.953333333
3803,0.513333333,0.806666667,0.953333333
3804,0.66,0.806666667,0.953333333
3805,0.806666667,0.806666667,0.953333333
3806,0.953333333,0.806666667,0.953333333
3807,1.1,0.806666667,0.953333333
3808,-1.1,0.953333333,0.953333333
3809,-0.953333333,0.953333333,0.953333333
3810,-0.806666667,0.953333333,0.953333333
3811,-0.66,0.953333333,0.953333333
3812,-0.513333333,0.953333333,0.953333333
3813,-0.366666667,0.953333333,0.953333333
3814,-0.22,0.953333333,0.953333333
3815,-0.0733333333,0.953333333,0.953333333
3816,0.0733333333,0.953333333,0.953333333
3817,0.22,0.953333333,0.953333333
3818,0.366666667,0.953333333,0.953333333
3819,0.513333333,0.953333333,0.953333333
3820,0.66,0.953333333,0.953333333
3821,0.806666667,0.953333333,0.953333333
3822,0.953333333,0.953333333,0.953333333
3823,1.1,0.953333333,0.953333333
3824,-1.1,1.1,0.953333333
3825,-0.953333333,1.1,0.953333333
3826,-0.806666667,1.1,0.953333333
3827,-0.66,1.1,0.953333333
3828,-0.513333333,1.1,0.953333333
3829,-0.366666667,1.1,0.953333333
3830,-0.22,1.1,0.953333333
3831,-0.0733333333,1.1,0.953333333
3832,0.0733333333,1.1,0.953333333
3833,0.22,1.1,0.953333333
3834,0.366666667,1.1,0.953333333
3835,0.513333333,1.1,0.953333333
3836,0.66,1.1,0.953333333
3837,0.806666667,1.1,0.953333333
3838,0.953333333,1.1,0.953333333
3839,1.1,1.1,0.953333333
3840,-1.1,-1.1,1.1
3841,-0.953333333,-1.1,1.1
3842,-0.806666667,-1.1,1.1
3843,-0.66,-1.1,1.1
3844,-0.513333333,-1.1,1.1
3845,-0.366666667,-1.1,1.1
3846,-0.22,-1.1,1.1
3847,-0.0733333333,-1.1,1.1
3848,0.0733333333,-1.1,1.1
3849,0.22,-1.1,1.1
3850,0.366666667,-1.1,1.1
3851,0.513333333,-1.1,1.1
3852,0.66,-1.1,1.1
3853,0.806666667,-1.1,1.1
3854,0.953333333,-1.1,1.1
3855,1.1,-1.1,1.1
3856,-1.1,-0.953333333,1.1
3857,-0.953333333,-0.953333333,1.1
3858,-0.806666667,-0.953333333,1.1
3859,-0.66,-0.953333333,1.1
3860,-0.513333333,-0.953333333,1.1
3861,-0.366666667,-0.953333333,1.1
3862,-0.22,-0.953333333,1.1
3863,-0.0733333333,-0.953333333,1.1
3864,0.0733333333,-0.953333333,1.1
3865,0.22,-0.953333333,1.1
3866,0.366666667,-0.953333333,1.1
3867,0.513333333,-0.953333333,1.1
3868,0.66,-0.953333333,1.1
3869,0.806666667,-0.953333333,1.1
3870,0.953333333,-0.953333333,1.1
3871,1.1,-0.953333333,1.1
3872,-1.1,-0.806666667,1.1
3873,-0.953333333,-0.806666667,1.1
3874,-0.806666667,-0.806666667,1.1
3875,-0.66,-0.806666667,1.1
3876,-0.513333333,-0.806666667,1.1
3877,-0.366666667,-0.806666667,1.1
3878,-0.22,-0.806666667,1.1
3879,-0.0733333333,-0.806666667,1.1
3880,0.0733333333,-0.806666667,1.1
3881,0.22,-0.806666667,1.1
3882,0.366666667,-0.806666667,1.1
3883,0.513333333,-0.806666667,1.1
3884,0.66,-0.806666667,1.1
3885,0.806666667,-0.806666667,1.1
3886,0.953333333,-0.806666667,1.1
3887,1.1,-0.806666667,1.1
3888,-1.1,-0.66,1.1
3889,-0.953333333,-0.66,1.1
3890,-0.806666667,-0.66,1.1
3891,-0.66,-0.66,1.1
3892,-0.513333333,-0.66,1.1
3893,-0.366666667,-0.66,1.1
3894,-0.22,-0.66,1.1
3895,-0.0733333333,-0.66,1.1
3896,0.0733333333,-0.66,1.1
3897,0.22,-0.66,1.1
3898,0.366666667,-0.66,1.1
3899,0.513333333,-0.66,1.1
3900,0.66,-0.66,1.1
3901,0.806666667,-0.66,1.1
3902,0.953333333,-0.66,1.1
3903,1.1,-0.66,1.1
3904,-1.1,-0.513333333,1.1
3905,-0.953333333,-0.513333333,1.1
3906,-0.806666667,-0.513333333,1.1
3907,-0.66,-0.513333333,1.1
3908,-0.513333333,-0.513333333,1.1
3909,-0.366666667,-0.513333333,1.1
3910,-0.22,-0.513333333,1.1
3911,-0.0733333333,-0.513333333,1.1
3912,0.0733333333,-0.513333333,1.1
3913,0.22,-0.513333333,1.1
3914,0.366666667,-0.513333333,1.1
3915,0.513333333,-0.513333333,1.1
3916,0.66,-0.513333333,1.1
3917,0.806666667,-0.513333333,1.1
3918,0.953333333,-0.513333333,1.1
3919,1.1,-0.513333333,1.1
3920,-1.1,-0.366666667,1.1
3921,-0.953333333,-0.366666667,1.1
3922,-0.806666667,-0.366666667,1.1
3923,-0.66,-0.366666667,1.1
3924,-0.513333333,-0.366666667,1.1
3925,-0.366666667,-0.366666667,1.1
3926,-0.22,-0.366666667,1.1
3927,-0.0733333333,-0.366666667,1.1
3928,0.0733333333,-0.366666667,1.1
3929,0.22,-0.366666667,1.1
3930,0.366666667,-0.366666667,1.1
3931,0.513333333,-0.366666667,1.1
3932,0.66,-0.366666667,1.1
3933,0.806666667,-0.366666667,1.1
3934,0.953333333,-0.366666667,1.1
3935,1.1,-0.366666667,1.1
3936,-1.1,-0.22,1.1
3937,-0.953333333,-0.22,1.1
3938,-0.806666667,-0.22,1.1
3939,-0.66,-0.22,1.1
3940,-0.513333333,-0.22,1.1
3941,-0.366666667,-0.22,1.1
3942,-0.22,-0.22,1.1
3943,-0.0733333333,-0.22,1.1
3944,0.0733333333,-0.22,1.1
3945,0.22,-0.22,1.1
3946,0.366666667,-0.22,1.1
3947,0.513333333,-0.22,1.1
3948,0.66,-0.22,1.1
3949,0.806666667,-0.22,1.1
3950,0.953333333,-0.22,1.1
3951,1.1,-0.22,1.1
3952,-1.1,-0.0733333333,1.1
3953,-0.953333333,-0.0733333333,1.1
3954,-0.806666667,-0.0733333333,1.1
3955,-0.66,-0.0733333333,1.1
3956,-0.513333333,-0.0733333333,1.1
3957,-0.366666667,-0.0733333333,1.1
3958,-0.22,-0.0733333333,1.1
3959,-0.0733333333,-0.0733333333,1.1
3960,0.0733333333,-0.0733333333,1.1
3961,0.22,-0.0733333333,1.1
3962,0.366666667,-0.0733333333,1.1
3963,0.513333333,-0.0733333333,1.1
3964,0.66,-0.0733333333,1.1
3965,0.806666667,-0.0733333333,1.1
3966,0.953333333,-0.0733333333,1.1
3967,1.1,-0.0733333333,1.1
3968,-1.1,0.0733333333,1.1
3969,-0.953333333,0.0733333333,1.1
3970,-0.806666667,0.0733333333,1.1
3971,-0.66,0.0733333333,1.1
3972,-0.513333333,0.0733333333,1.1
3973,-0.366666667,0.0733333333,1.1
3974,-0.22,0.0733333333,1.1
3975,-0.0733333333,0.0733333333,1.1
3976,0.0733333333,0.0733333333,1.1
3977,0.22,0.0733333333,1.1
3978,0.366666667,0.0733333333,1.1
3979,0.513333333,0.0733333333,1.1
3980,0.66,0.0733333333,1.1
3981,0.806666667,0.0733333333,1.1
3982,0.953333333,0.0733333333,1.1
3983,1.1,0.0733333333,1.1
3984,-1.1,0.22,1.1
3985,-0.953333333,0.22,1.1
3986,-0.806666667,0.22,1.1
3987,-0.66,0.22,1.1
3988,-0.513333333,0.22,1.1
3989,-0.366666667,0.22,1.1
3990,-0.22,0.22,1.1
3991,-0.0733333333,0.22,1.1
3992,0.0733333333,0.22,1.1
3993,0.22,0.22,1.1
3994,0.366666667,0.22,1.1
3995,0.513333333,0.22,1.1
3996,0.66,0.22,1.1
3997,0.806666667,0.22,1.1
3998,0.953333333,0.22,1.1
3999,1.1,0.22,1.1
4000,-1.1,0.366666667,1.1
4001,-0.953333333,0.366666667,1.1
4002,-0.806666667,0.366666667,1.1
4003,-0.66,0.366666667,1.1
4004,-0.513333333,0.366666667,1.1
4005,-0.366666667,0.366666667,1.1
4006,-0.22,0.366666667,1.1
4007,-0.0733333333,0.366666667,1.1
4008,0.0733333333,0.366666667,1.1
4009,0.22,0.366666667,1.1
4010,0.366666667,0.366666667,1.1
4011,0.513333333,0.366666667,1.1
4012,0.66,0.366666667,1.1
4013,0.806666667,0.366666667,1.1
4014,0.953333333,0.366666667,1.1
4015,1.1,0.366666667,1.1
4016,-1.1,0.513333333,1.1
4017,-0.953333333,0.513333333,1.1
4018,-0.806666667,0.513333333,1.1
4019,-0.66,0.513333333,1.1
4020,-0.513333333,0.513333333,1.1
4021,-0.366666667,0.513333333,1.1
4022,-0.22,0.513333333,1.1
4023,-0.0733333333,0.513333333,1.1
4024,0.0733333333,0.513333333,1.1
4025,0.22,0.513333333,1.1
4026,0.366666667,0.513333333,1.1
4027,0.513333333,0.513333333,1.1
4028,0.66,0.513333333,1.1
4029,0.806666667,0.513333333,1.1
4030,0.953333333,0.513333333,1.1
4031,1.1,0.513333333,1.1
4032,-1.1,0.66,1.1
4033,-0.953333333,0.66,1.1
4034,-0.806666667,0.66,1.1
4035,-0.66,0.66,1.1
4036,-0.513333333,0.66,1.1
4037,-0.366666667,0.66,1.1
4038,-0.22,0.66,1.1
4039,-0.0733333333,0.66,1.1
4040,0.0733333333,0.66,1.1
4041,0.22,0.66,1.1
4042,0.366666667,0.66,1.1
4043,0.513333333,0.66,1.1
4044,0.66,0.66,1.1
4045,0.806666667,0.66,1.1
4046,0.953333333,0.66,1.1
4047,1.1,0.66,1.1
4048,-1.1,0.806666667,1.1
4049,-0.953333333,0.806666667,1.1
4050,-0.806666667,0.806666667,1.1
4051,-0.66,0.806666667,1.1
4052,-0.513333333,0.806666667,1.1
4053,-0.366666667,0.806666667,1.1
4054,-0.22,0.806666667,1.1
4055,-0.0733333333,0.806666667,1.1
4056,0.0733333333,0.806666667,1.1
4057,0.22,0.806666667,1.1
4058,0.366666667,0.806666667,1.1
4059,0.513333333,0.806666667,1.1
4060,0.66,0.806666667,1.1
4061,0.806666667,0.806666667,1.1
4062,0.953333333,0.806666667,1.1
4063,1.1,0.806666667,1.1
4064,-1.1,0.953333333,1.1
4065,-0.953333333,0.953333333,1.1
4066,-0.806666667,0.953333333,1.1
4067,-0.66,0.953333333,1.1
4068,-0.513333333,0.953333333,1.1
4069,-0.366666667,0.953333333,1.1
4070,-0.22,0.953333333,1.1
4071,-0.0733333333,0.953333333,1.1
4072,0.0733333333,0.953333333,1.1
4073,0.22,0.953333333,1.1
4074,0.366666667,0.953333333,1.1
4075,0.513333333,0.953333333,1.1
4076,0.66,0.953333333,1.1
4077,0.806666667,0.953333333,1.1
4078,0.953333333,0.953333333,1.1
4079,1.1,0.953333333,1.1
4080,-1.1,1.1,1.1
4081,-0.953333333,1.1,1.1
4082,-0.806666667,1.1,1.1
4083,-0.66,1.1,1.1
4084,-0.513333333,1.1,1.1
4085,-0.366666667,1.1,1.1
4086,-0.22,1.1,1.1
4087,-0.0733333333,1.1,1.1
4088,0.0733333333,1.1,1.1
4089,0.22,1.1,1.1
4090,0.366666667,1.1,1.1
4091,0.513333333,1.1,1.1
4092,0.66,1.1,1.1
4093,0.806666667,1.1,1.1
4094,0.953333333,1.1,1.1
4095,1.1,1.1,1.1
