point_id,x,y,z,exact,value,abs_error,std_error,sample_variance,predicted_samples,samples_used,mean_steps,is_valid
176,-0.831407964,0.307804108,-0.700107932,-1.22371173,-1.21707439,0.00663733482,0.0187568944,0.360264808,1024,1024,27.2236328,1
177,-0.533955693,-0.990313888,-0.630905032,-2.15517473,-2.19741416,0.0422394276,0.0121726999,0.151730821,1024,1024,24.7353516,1
178,0.996091247,-1.0604322,-1.05015981,-1.11450076,-1.10681021,0.0076905489,0.0074625616,0.019714199,354,354,21.1101704,1
179,0.836584568,0.0909606218,0.868828297,1.79637349,1.77452517,0.021848321,0.0163659863,0.274273783,1024,1024,27.0429688,1
180,-0.893695831,-0.281517863,-0.295745075,-1.47095871,-1.50801134,0.0370526314,0.0184860528,0.3499358,1024,1024,27.6064453,1
181,-0.623165131,0.527804613,-1.07495427,-1.17031479,-1.16307461,0.0072401762,0.00709095132,0.0514883474,1024,1024,21.7392578,1
182,-0.531917155,0.87834692,-0.76499486,-0.418565094,-0.399972588,0.0185925066,0.0161582865,0.267356366,1024,1024,27.2314453,1
183,0.0829672813,-0.311574578,-1.01528668,-1.24389398,-1.22767901,0.0162149668,0.0141326115,0.204524234,1024,1024,25.1240234,1
184,-0.238874435,1.07468069,0.901419282,1.73722553,1.72615755,0.0110679865,0.00699059665,0.0400721207,820,820,21.1280479,1
185,0.290966034,0.241631389,-0.415218234,0.117379189,0,0,0,0,0,0,0,0
186,-0.515337586,0.194424033,-0.150280476,-0.471194029,-0.466618598,0.00457543135,0.0207163952,0.439469069,1024,1024,28.8798828,1
187,1.02283943,-0.182034194,-0.262374282,0.578430951,0.56803596,0.0103949904,0.014865065,0.165506661,749,749,25.4512691,1
188,-0.552179813,-0.159630716,0.361634374,-0.350176156,-0.341529012,0.00864714384,0.0175311863,0.314718693,1024,1024,27.7451172,1
189,-0.0617762804,-0.143223047,-0.761960208,-0.966959536,-0.95287478,0.0140847564,0.0212763231,0.463546306,1024,1024,27.7958984,1
190,0.894219279,0.509420156,0.259868979,1.66350842,1.66619051,0.00268208981,0.0185928401,0.353990346,1024,1024,26.6162109,1
191,1.08874238,0.324018836,-0.0271197557,1.38564146,1.40045905,0.0148175955,0.0109744295,0.0110803051,92,92,20,1
192,-0.213171065,0.899363518,1.09153712,1.77772951,1.78581321,0.00808370113,0.00725088269,0.00473177666,90,90,17.955555,1
193,1.01125681,-0.0199378729,-0.546596944,0.444721997,0.441259831,0.00346216559,0.0136271948,0.190157264,1024,1024,26.2324219,1
194,-0.271422088,-0.180727482,-0.95013237,-1.402282,-1.41327333,0.0109913349,0.0161193665,0.266070008,1024,1024,27.6806641,1
195,0.00571072102,0.392948508,-0.060901165,0.337758064,0,0,0,0,0,0,0,0
196,-0.269608557,-1.02908015,0.224129796,-1.07455885,-1.07045984,0.00409901142,0.00978263188,0.0979966894,1024,1024,25.4541016,1
197,-0.625551224,0.87165153,-0.729372263,-0.483271956,-0.495786756,0.0125147998,0.0164235607,0.27620697,1024,1024,26.8154297,1
198,0.993681312,0.907635808,1.03554809,2.93686533,2.9360745,0.000790834427,0.011845638,0.0418151058,298,298,23.9832211,1
199,0.665374756,-0.315528691,0.871578932,1.22142506,1.24172688,0.0203018188,0.0165982004,0.282112271,1024,1024,26.8544922,1
200,-0.912611246,1.03672087,-0.357639432,-0.233529806,-0.235905305,0.00237549841,0.00945718121,0.0796895102,891,891,24.6206512,1
201,-0.791095138,0.267743826,0.858944893,0.335593581,0.313950241,0.0216433406,0.0173183642,0.307123989,1024,1024,26.8769531,1
202,-0.607761025,0.166822672,-0.703560352,-1.14449871,-1.17163217,0.0271334648,0.0213947576,0.4687213,1024,1024,28.1054688,1
203,0.0786567926,-0.597092688,-0.385396838,-0.903832734,-0.922013164,0.0181804299,0.0228734612,0.535751879,1024,1024,28.7216797,1
204,-0.306913674,0.469711185,-0.00405800343,0.158739507,0.163736463,0.00499695539,0.0144040724,0.212456748,1024,1024,27.3535156,1
